GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36081057700,36081057700,"Census Tract 577, Queens County, New York",4232,458
1400000US36081057900,36081057900,"Census Tract 579, Queens County, New York",1898,211
1400000US36081058000,36081058000,"Census Tract 580, Queens County, New York",3811,499
1400000US36081058100,36081058100,"Census Tract 581, Queens County, New York",3200,354
1400000US36081058200,36081058200,"Census Tract 582, Queens County, New York",4956,547
1400000US36081058300,36081058300,"Census Tract 583, Queens County, New York",3375,349
1400000US36081058500,36081058500,"Census Tract 585, Queens County, New York",4374,516
1400000US36081058700,36081058700,"Census Tract 587, Queens County, New York",3672,499
1400000US36081058900,36081058900,"Census Tract 589, Queens County, New York",4670,512
1400000US36081059000,36081059000,"Census Tract 590, Queens County, New York",1622,256
1400000US36081059100,36081059100,"Census Tract 591, Queens County, New York",5375,657
1400000US36081059200,36081059200,"Census Tract 592, Queens County, New York",1307,139
1400000US36081059300,36081059300,"Census Tract 593, Queens County, New York",4338,409
1400000US36081059400,36081059400,"Census Tract 594, Queens County, New York",1842,216
1400000US36081059500,36081059500,"Census Tract 595, Queens County, New York",5289,610
1400000US36081059600,36081059600,"Census Tract 596, Queens County, New York",1462,230
1400000US36081059800,36081059800,"Census Tract 598, Queens County, New York",1693,171
1400000US36081059900,36081059900,"Census Tract 599, Queens County, New York",1299,231
1400000US36081060000,36081060000,"Census Tract 600, Queens County, New York",1188,122
1400000US36081060100,36081060100,"Census Tract 601, Queens County, New York",2165,258
1400000US36081060300,36081060300,"Census Tract 603, Queens County, New York",2104,244
1400000US36081060600,36081060600,"Census Tract 606, Queens County, New York",1337,169
1400000US36081060701,36081060701,"Census Tract 607.01, Queens County, New York",21,17
1400000US36081060800,36081060800,"Census Tract 608, Queens County, New York",1728,229
1400000US36081061000,36081061000,"Census Tract 610, Queens County, New York",1351,144
1400000US36081061200,36081061200,"Census Tract 612, Queens County, New York",1851,207
1400000US36081061301,36081061301,"Census Tract 613.01, Queens County, New York",6241,548
1400000US36081061302,36081061302,"Census Tract 613.02, Queens County, New York",16,11
1400000US36081061400,36081061400,"Census Tract 614, Queens County, New York",1318,148
1400000US36081061601,36081061601,"Census Tract 616.01, Queens County, New York",2376,296
1400000US36081061602,36081061602,"Census Tract 616.02, Queens County, New York",1253,190
1400000US36081061800,36081061800,"Census Tract 618, Queens County, New York",1842,217
1400000US36081061900,36081061900,"Census Tract 619, Queens County, New York",2706,333
1400000US36081062000,36081062000,"Census Tract 620, Queens County, New York",1439,177
1400000US36081062100,36081062100,"Census Tract 621, Queens County, New York",2569,315
1400000US36081062200,36081062200,"Census Tract 622, Queens County, New York",1841,175
1400000US36081062300,36081062300,"Census Tract 623, Queens County, New York",2137,213
1400000US36081062400,36081062400,"Census Tract 624, Queens County, New York",0,11
1400000US36081062500,36081062500,"Census Tract 625, Queens County, New York",2807,248
1400000US36081062600,36081062600,"Census Tract 626, Queens County, New York",3091,282
1400000US36081062700,36081062700,"Census Tract 627, Queens County, New York",2901,412
1400000US36081062900,36081062900,"Census Tract 629, Queens County, New York",2996,380
1400000US36081063000,36081063000,"Census Tract 630, Queens County, New York",1634,226
1400000US36081063200,36081063200,"Census Tract 632, Queens County, New York",2705,233
1400000US36081063301,36081063301,"Census Tract 633.01, Queens County, New York",1490,136
1400000US36081063302,36081063302,"Census Tract 633.02, Queens County, New York",1578,211
1400000US36081063500,36081063500,"Census Tract 635, Queens County, New York",2609,350
1400000US36081063700,36081063700,"Census Tract 637, Queens County, New York",3345,376
1400000US36081063800,36081063800,"Census Tract 638, Queens County, New York",3853,360
1400000US36081063900,36081063900,"Census Tract 639, Queens County, New York",2965,360
1400000US36081064101,36081064101,"Census Tract 641.01, Queens County, New York",2220,190
1400000US36081064102,36081064102,"Census Tract 641.02, Queens County, New York",0,11
1400000US36081064500,36081064500,"Census Tract 645, Queens County, New York",1898,253
1400000US36081064600,36081064600,"Census Tract 646, Queens County, New York",3410,391
1400000US36081065000,36081065000,"Census Tract 650, Queens County, New York",3100,360
1400000US36081065400,36081065400,"Census Tract 654, Queens County, New York",3289,387
1400000US36081065501,36081065501,"Census Tract 655.01, Queens County, New York",0,11
1400000US36081065600,36081065600,"Census Tract 656, Queens County, New York",5816,609
1400000US36081065702,36081065702,"Census Tract 657.02, Queens County, New York",1811,212
1400000US36081065703,36081065703,"Census Tract 657.03, Queens County, New York",2862,330
1400000US36081065900,36081065900,"Census Tract 659, Queens County, New York",1807,224
1400000US36081066000,36081066000,"Census Tract 660, Queens County, New York",3724,395
1400000US36081066100,36081066100,"Census Tract 661, Queens County, New York",1546,150
1400000US36081066300,36081066300,"Census Tract 663, Queens County, New York",2605,213
1400000US36081066400,36081066400,"Census Tract 664, Queens County, New York",9266,903
1400000US36081066501,36081066501,"Census Tract 665.01, Queens County, New York",3891,483
1400000US36081066701,36081066701,"Census Tract 667.01, Queens County, New York",2449,261
1400000US36081066900,36081066900,"Census Tract 669, Queens County, New York",1584,231
1400000US36081067100,36081067100,"Census Tract 671, Queens County, New York",2368,186
1400000US36081067700,36081067700,"Census Tract 677, Queens County, New York",1765,162
1400000US36081067900,36081067900,"Census Tract 679, Queens County, New York",3928,372
1400000US36081068000,36081068000,"Census Tract 680, Queens County, New York",5443,571
1400000US36081068200,36081068200,"Census Tract 682, Queens County, New York",1109,140
1400000US36081068300,36081068300,"Census Tract 683, Queens County, New York",3991,291
1400000US36081068700,36081068700,"Census Tract 687, Queens County, New York",4401,427
1400000US36081069000,36081069000,"Census Tract 690, Queens County, New York",3489,441
1400000US36081069300,36081069300,"Census Tract 693, Queens County, New York",3012,471
1400000US36081069400,36081069400,"Census Tract 694, Queens County, New York",3810,332
1400000US36081069500,36081069500,"Census Tract 695, Queens County, New York",2029,249
1400000US36081069701,36081069701,"Census Tract 697.01, Queens County, New York",3807,343
1400000US36081069702,36081069702,"Census Tract 697.02, Queens County, New York",3402,316
1400000US36081070300,36081070300,"Census Tract 703, Queens County, New York",2104,218
1400000US36081070700,36081070700,"Census Tract 707, Queens County, New York",2412,177
1400000US36081070900,36081070900,"Census Tract 709, Queens County, New York",2645,344
1400000US36081071100,36081071100,"Census Tract 711, Queens County, New York",6660,713
1400000US36081071303,36081071303,"Census Tract 713.03, Queens County, New York",5677,553
1400000US36081071304,36081071304,"Census Tract 713.04, Queens County, New York",6032,692
1400000US36081071305,36081071305,"Census Tract 713.05, Queens County, New York",4914,569
1400000US36081071306,36081071306,"Census Tract 713.06, Queens County, New York",6864,1156
1400000US36081071600,36081071600,"Census Tract 716, Queens County, New York",0,11
1400000US36081071701,36081071701,"Census Tract 717.01, Queens County, New York",5702,1059
1400000US36081071702,36081071702,"Census Tract 717.02, Queens County, New York",3836,370
1400000US36081071900,36081071900,"Census Tract 719, Queens County, New York",2321,240
1400000US36081072100,36081072100,"Census Tract 721, Queens County, New York",4334,741
1400000US36081072300,36081072300,"Census Tract 723, Queens County, New York",1902,183
1400000US36081072900,36081072900,"Census Tract 729, Queens County, New York",1375,174
1400000US36081073100,36081073100,"Census Tract 731, Queens County, New York",1608,176
1400000US36081073700,36081073700,"Census Tract 737, Queens County, New York",1803,169
1400000US36081073900,36081073900,"Census Tract 739, Queens County, New York",5903,400
1400000US36081074100,36081074100,"Census Tract 741, Queens County, New York",3194,235
1400000US36081074300,36081074300,"Census Tract 743, Queens County, New York",4441,540
1400000US36081074500,36081074500,"Census Tract 745, Queens County, New York",4260,482
1400000US36081074700,36081074700,"Census Tract 747, Queens County, New York",3769,475
1400000US36081074900,36081074900,"Census Tract 749, Queens County, New York",1590,172
1400000US36081075701,36081075701,"Census Tract 757.01, Queens County, New York",5181,473
1400000US36081075702,36081075702,"Census Tract 757.02, Queens County, New York",4178,400
1400000US36081076901,36081076901,"Census Tract 769.01, Queens County, New York",4132,847
1400000US36081076902,36081076902,"Census Tract 769.02, Queens County, New York",1221,150
1400000US36081077300,36081077300,"Census Tract 773, Queens County, New York",2204,281
1400000US36081077500,36081077500,"Census Tract 775, Queens County, New York",2252,301
1400000US36081077902,36081077902,"Census Tract 779.02, Queens County, New York",5235,488
1400000US36081077903,36081077903,"Census Tract 779.03, Queens County, New York",3361,394
1400000US36081077904,36081077904,"Census Tract 779.04, Queens County, New York",6121,732
1400000US36081077905,36081077905,"Census Tract 779.05, Queens County, New York",2692,342
1400000US36081077906,36081077906,"Census Tract 779.06, Queens County, New York",3653,430
1400000US36081077907,36081077907,"Census Tract 779.07, Queens County, New York",3137,425
1400000US36081077908,36081077908,"Census Tract 779.08, Queens County, New York",4084,527
1400000US36081078800,36081078800,"Census Tract 788, Queens County, New York",1889,281
1400000US36081079000,36081079000,"Census Tract 790, Queens County, New York",2884,353
1400000US36081079200,36081079200,"Census Tract 792, Queens County, New York",2881,419
1400000US36081079300,36081079300,"Census Tract 793, Queens County, New York",0,11
1400000US36081079701,36081079701,"Census Tract 797.01, Queens County, New York",7132,617
1400000US36081079702,36081079702,"Census Tract 797.02, Queens County, New York",4877,431
1400000US36081079900,36081079900,"Census Tract 799, Queens County, New York",3229,429
1400000US36081080301,36081080301,"Census Tract 803.01, Queens County, New York",4604,642
1400000US36081080302,36081080302,"Census Tract 803.02, Queens County, New York",3475,448
1400000US36081080900,36081080900,"Census Tract 809, Queens County, New York",7281,831
1400000US36081081400,36081081400,"Census Tract 814, Queens County, New York",4155,557
1400000US36081081800,36081081800,"Census Tract 818, Queens County, New York",3908,556
1400000US36081083700,36081083700,"Census Tract 837, Queens County, New York",5640,490
1400000US36081083800,36081083800,"Census Tract 838, Queens County, New York",5705,610
1400000US36081084000,36081084000,"Census Tract 840, Queens County, New York",6500,700
1400000US36081084500,36081084500,"Census Tract 845, Queens County, New York",5222,495
1400000US36081084601,36081084601,"Census Tract 846.01, Queens County, New York",3102,262
1400000US36081084602,36081084602,"Census Tract 846.02, Queens County, New York",1064,339
1400000US36081084900,36081084900,"Census Tract 849, Queens County, New York",7147,941
1400000US36081085300,36081085300,"Census Tract 853, Queens County, New York",5070,633
1400000US36081085500,36081085500,"Census Tract 855, Queens County, New York",6537,670
1400000US36081085700,36081085700,"Census Tract 857, Queens County, New York",5346,391
1400000US36081085900,36081085900,"Census Tract 859, Queens County, New York",5343,666
1400000US36081086100,36081086100,"Census Tract 861, Queens County, New York",2082,248
1400000US36081086300,36081086300,"Census Tract 863, Queens County, New York",6722,791
1400000US36081086400,36081086400,"Census Tract 864, Queens County, New York",3001,242
1400000US36081086500,36081086500,"Census Tract 865, Queens County, New York",4506,515
1400000US36081086900,36081086900,"Census Tract 869, Queens County, New York",2052,243
1400000US36081087100,36081087100,"Census Tract 871, Queens County, New York",2350,286
1400000US36081088400,36081088400,"Census Tract 884, Queens County, New York",7966,768
1400000US36081088901,36081088901,"Census Tract 889.01, Queens County, New York",11133,1390
1400000US36081089200,36081089200,"Census Tract 892, Queens County, New York",7664,870
1400000US36081090700,36081090700,"Census Tract 907, Queens County, New York",1418,282
1400000US36081091601,36081091601,"Census Tract 916.01, Queens County, New York",3702,455
1400000US36081091602,36081091602,"Census Tract 916.02, Queens County, New York",0,11
1400000US36081091800,36081091800,"Census Tract 918, Queens County, New York",3,6
1400000US36081091900,36081091900,"Census Tract 919, Queens County, New York",5860,471
1400000US36081092200,36081092200,"Census Tract 922, Queens County, New York",1924,183
1400000US36081092500,36081092500,"Census Tract 925, Queens County, New York",3906,566
1400000US36081092800,36081092800,"Census Tract 928, Queens County, New York",3470,367
1400000US36081092900,36081092900,"Census Tract 929, Queens County, New York",6536,649
1400000US36081093401,36081093401,"Census Tract 934.01, Queens County, New York",3596,425
1400000US36081093402,36081093402,"Census Tract 934.02, Queens County, New York",4343,574
1400000US36081093800,36081093800,"Census Tract 938, Queens County, New York",5240,534
1400000US36081093900,36081093900,"Census Tract 939, Queens County, New York",5042,661
1400000US36081094201,36081094201,"Census Tract 942.01, Queens County, New York",3242,445
1400000US36081094202,36081094202,"Census Tract 942.02, Queens County, New York",4617,510
1400000US36081094203,36081094203,"Census Tract 942.03, Queens County, New York",6505,1027
1400000US36081094500,36081094500,"Census Tract 945, Queens County, New York",3896,378
1400000US36081094700,36081094700,"Census Tract 947, Queens County, New York",2536,245
1400000US36081095400,36081095400,"Census Tract 954, Queens County, New York",5598,730
1400000US36081096400,36081096400,"Census Tract 964, Queens County, New York",5640,647
1400000US36081097202,36081097202,"Census Tract 972.02, Queens County, New York",3226,333
1400000US36081097203,36081097203,"Census Tract 972.03, Queens County, New York",7002,763
1400000US36081097204,36081097204,"Census Tract 972.04, Queens County, New York",3741,522
1400000US36081097300,36081097300,"Census Tract 973, Queens County, New York",1812,245
1400000US36081098100,36081098100,"Census Tract 981, Queens County, New York",2417,194
1400000US36081098700,36081098700,"Census Tract 987, Queens County, New York",2519,216
1400000US36081099100,36081099100,"Census Tract 991, Queens County, New York",7051,549
1400000US36081099200,36081099200,"Census Tract 992, Queens County, New York",4146,436
1400000US36081099701,36081099701,"Census Tract 997.01, Queens County, New York",2717,253
1400000US36081099703,36081099703,"Census Tract 997.03, Queens County, New York",3899,410
1400000US36081099704,36081099704,"Census Tract 997.04, Queens County, New York",6809,683
1400000US36081099705,36081099705,"Census Tract 997.05, Queens County, New York",2790,342
1400000US36081099801,36081099801,"Census Tract 998.01, Queens County, New York",8230,1180
1400000US36081099802,36081099802,"Census Tract 998.02, Queens County, New York",5462,905
1400000US36081099900,36081099900,"Census Tract 999, Queens County, New York",0,11
1400000US36081100801,36081100801,"Census Tract 1008.01, Queens County, New York",2506,364
1400000US36081100802,36081100802,"Census Tract 1008.02, Queens County, New York",8954,890
1400000US36081101001,36081101001,"Census Tract 1010.01, Queens County, New York",10986,916
1400000US36081101002,36081101002,"Census Tract 1010.02, Queens County, New York",4090,443
1400000US36081101700,36081101700,"Census Tract 1017, Queens County, New York",6143,603
1400000US36081102900,36081102900,"Census Tract 1029, Queens County, New York",3827,413
1400000US36081103201,36081103201,"Census Tract 1032.01, Queens County, New York",6544,800
1400000US36081103202,36081103202,"Census Tract 1032.02, Queens County, New York",8014,730
1400000US36081103300,36081103300,"Census Tract 1033, Queens County, New York",4374,492
1400000US36081103900,36081103900,"Census Tract 1039, Queens County, New York",7088,792
1400000US36081104700,36081104700,"Census Tract 1047, Queens County, New York",6882,797
1400000US36081105900,36081105900,"Census Tract 1059, Queens County, New York",4352,318
1400000US36081107201,36081107201,"Census Tract 1072.01, Queens County, New York",2231,216
1400000US36081107202,36081107202,"Census Tract 1072.02, Queens County, New York",0,11
1400000US36081108500,36081108500,"Census Tract 1085, Queens County, New York",2422,268
1400000US36081109300,36081109300,"Census Tract 1093, Queens County, New York",3384,320
1400000US36081109700,36081109700,"Census Tract 1097, Queens County, New York",1703,239
1400000US36081109900,36081109900,"Census Tract 1099, Queens County, New York",3557,484
1400000US36081111300,36081111300,"Census Tract 1113, Queens County, New York",2596,308
1400000US36081112300,36081112300,"Census Tract 1123, Queens County, New York",1976,207
1400000US36081112900,36081112900,"Census Tract 1129, Queens County, New York",2131,230
1400000US36081113300,36081113300,"Census Tract 1133, Queens County, New York",1788,194
1400000US36081113900,36081113900,"Census Tract 1139, Queens County, New York",3131,328
1400000US36081114100,36081114100,"Census Tract 1141, Queens County, New York",2469,222
1400000US36081114700,36081114700,"Census Tract 1147, Queens County, New York",1722,274
1400000US36081115100,36081115100,"Census Tract 1151, Queens County, New York",1167,157
1400000US36081115500,36081115500,"Census Tract 1155, Queens County, New York",2440,295
1400000US36081115700,36081115700,"Census Tract 1157, Queens County, New York",3423,364
1400000US36081115900,36081115900,"Census Tract 1159, Queens County, New York",4388,499
1400000US36081116100,36081116100,"Census Tract 1161, Queens County, New York",4491,516
1400000US36081116300,36081116300,"Census Tract 1163, Queens County, New York",9464,774
1400000US36081116700,36081116700,"Census Tract 1167, Queens County, New York",1985,229
1400000US36081117100,36081117100,"Census Tract 1171, Queens County, New York",2488,333
1400000US36081117500,36081117500,"Census Tract 1175, Queens County, New York",4904,431
1400000US36081118100,36081118100,"Census Tract 1181, Queens County, New York",1581,189
1400000US36081118500,36081118500,"Census Tract 1185, Queens County, New York",2207,249
1400000US36081118700,36081118700,"Census Tract 1187, Queens County, New York",2341,277
1400000US36081118900,36081118900,"Census Tract 1189, Queens County, New York",2418,273
1400000US36081119100,36081119100,"Census Tract 1191, Queens County, New York",3314,400
1400000US36081119300,36081119300,"Census Tract 1193, Queens County, New York",1956,213
1400000US36081119500,36081119500,"Census Tract 1195, Queens County, New York",1390,189
1400000US36081119900,36081119900,"Census Tract 1199, Queens County, New York",1564,217
1400000US36081120100,36081120100,"Census Tract 1201, Queens County, New York",1791,272
1400000US36081120300,36081120300,"Census Tract 1203, Queens County, New York",1494,266
1400000US36081120500,36081120500,"Census Tract 1205, Queens County, New York",2901,370
1400000US36081120700,36081120700,"Census Tract 1207, Queens County, New York",2937,320
1400000US36081121100,36081121100,"Census Tract 1211, Queens County, New York",0,11
1400000US36081121500,36081121500,"Census Tract 1215, Queens County, New York",4543,486
1400000US36081122300,36081122300,"Census Tract 1223, Queens County, New York",3670,439
1400000US36081122701,36081122701,"Census Tract 1227.01, Queens County, New York",11979,1481
1400000US36081122702,36081122702,"Census Tract 1227.02, Queens County, New York",8227,932
1400000US36081124100,36081124100,"Census Tract 1241, Queens County, New York",3746,444
1400000US36081124700,36081124700,"Census Tract 1247, Queens County, New York",3403,362
1400000US36081125700,36081125700,"Census Tract 1257, Queens County, New York",3260,434
1400000US36081126500,36081126500,"Census Tract 1265, Queens County, New York",1608,216
1400000US36081126700,36081126700,"Census Tract 1267, Queens County, New York",4756,495
1400000US36081127700,36081127700,"Census Tract 1277, Queens County, New York",3179,410
1400000US36081128300,36081128300,"Census Tract 1283, Queens County, New York",37,17
1400000US36081129102,36081129102,"Census Tract 1291.02, Queens County, New York",3790,330
1400000US36081129103,36081129103,"Census Tract 1291.03, Queens County, New York",3872,368
1400000US36081129104,36081129104,"Census Tract 1291.04, Queens County, New York",4350,282
1400000US36081130100,36081130100,"Census Tract 1301, Queens County, New York",3994,341
1400000US36081133300,36081133300,"Census Tract 1333, Queens County, New York",3686,436
1400000US36081133900,36081133900,"Census Tract 1339, Queens County, New York",1322,151
1400000US36081134100,36081134100,"Census Tract 1341, Queens County, New York",3572,356
1400000US36081134700,36081134700,"Census Tract 1347, Queens County, New York",9943,831
1400000US36081136700,36081136700,"Census Tract 1367, Queens County, New York",6164,682
1400000US36081137700,36081137700,"Census Tract 1377, Queens County, New York",6363,590
1400000US36081138501,36081138501,"Census Tract 1385.01, Queens County, New York",4625,439
1400000US36081138502,36081138502,"Census Tract 1385.02, Queens County, New York",37,20
1400000US36081139900,36081139900,"Census Tract 1399, Queens County, New York",1956,195
1400000US36081140300,36081140300,"Census Tract 1403, Queens County, New York",2140,198
1400000US36081140901,36081140901,"Census Tract 1409.01, Queens County, New York",1017,110
1400000US36081140902,36081140902,"Census Tract 1409.02, Queens County, New York",3241,271
1400000US36081141700,36081141700,"Census Tract 1417, Queens County, New York",5102,446
1400000US36081142900,36081142900,"Census Tract 1429, Queens County, New York",3444,383
1400000US36081143500,36081143500,"Census Tract 1435, Queens County, New York",2246,255
1400000US36081144100,36081144100,"Census Tract 1441, Queens County, New York",3047,337
1400000US36081144700,36081144700,"Census Tract 1447, Queens County, New York",3100,342
1400000US36081145101,36081145101,"Census Tract 1451.01, Queens County, New York",1520,178
1400000US36081145102,36081145102,"Census Tract 1451.02, Queens County, New York",2539,254
1400000US36081145900,36081145900,"Census Tract 1459, Queens County, New York",2788,337
1400000US36081146300,36081146300,"Census Tract 1463, Queens County, New York",3295,424
1400000US36081146700,36081146700,"Census Tract 1467, Queens County, New York",3002,397
1400000US36081147100,36081147100,"Census Tract 1471, Queens County, New York",3403,421
1400000US36081147900,36081147900,"Census Tract 1479, Queens County, New York",4898,528
1400000US36081148300,36081148300,"Census Tract 1483, Queens County, New York",2894,315
1400000US36081150701,36081150701,"Census Tract 1507.01, Queens County, New York",3190,348
1400000US36081150702,36081150702,"Census Tract 1507.02, Queens County, New York",3237,352
1400000US36081152901,36081152901,"Census Tract 1529.01, Queens County, New York",6684,499
1400000US36081152902,36081152902,"Census Tract 1529.02, Queens County, New York",4926,617
1400000US36081155101,36081155101,"Census Tract 1551.01, Queens County, New York",1762,317
1400000US36081155102,36081155102,"Census Tract 1551.02, Queens County, New York",9044,784
1400000US36081156700,36081156700,"Census Tract 1567, Queens County, New York",1516,353
1400000US36081157101,36081157101,"Census Tract 1571.01, Queens County, New York",8468,1075
1400000US36081157102,36081157102,"Census Tract 1571.02, Queens County, New York",2268,210
1400000US36081157901,36081157901,"Census Tract 1579.01, Queens County, New York",5228,406
1400000US36081157902,36081157902,"Census Tract 1579.02, Queens County, New York",4199,341
1400000US36081157903,36081157903,"Census Tract 1579.03, Queens County, New York",4097,363
1400000US36081161700,36081161700,"Census Tract 1617, Queens County, New York",4806,475
1400000US36081162100,36081162100,"Census Tract 1621, Queens County, New York",7003,643
1400000US36081990100,36081990100,"Census Tract 9901, Queens County, New York",0,11
