GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36047044500,36047044500,"Census Tract 445, Kings County, New York",5066,608
1400000US36047044600,36047044600,"Census Tract 446, Kings County, New York",2190,320
1400000US36047044700,36047044700,"Census Tract 447, Kings County, New York",2496,345
1400000US36047044800,36047044800,"Census Tract 448, Kings County, New York",1801,278
1400000US36047044900,36047044900,"Census Tract 449, Kings County, New York",3034,470
1400000US36047045000,36047045000,"Census Tract 450, Kings County, New York",551,181
1400000US36047045200,36047045200,"Census Tract 452, Kings County, New York",2768,397
1400000US36047045300,36047045300,"Census Tract 453, Kings County, New York",2513,328
1400000US36047045400,36047045400,"Census Tract 454, Kings County, New York",1771,195
1400000US36047045600,36047045600,"Census Tract 456, Kings County, New York",2399,301
1400000US36047045800,36047045800,"Census Tract 458, Kings County, New York",1602,223
1400000US36047046000,36047046000,"Census Tract 460, Kings County, New York",3969,600
1400000US36047046201,36047046201,"Census Tract 462.01, Kings County, New York",2498,329
1400000US36047046202,36047046202,"Census Tract 462.02, Kings County, New York",2283,316
1400000US36047046400,36047046400,"Census Tract 464, Kings County, New York",2929,372
1400000US36047046800,36047046800,"Census Tract 468, Kings County, New York",2368,426
1400000US36047047000,36047047000,"Census Tract 470, Kings County, New York",2719,371
1400000US36047047200,36047047200,"Census Tract 472, Kings County, New York",2777,330
1400000US36047047400,36047047400,"Census Tract 474, Kings County, New York",2717,388
1400000US36047047600,36047047600,"Census Tract 476, Kings County, New York",3563,744
1400000US36047047700,36047047700,"Census Tract 477, Kings County, New York",3816,365
1400000US36047047800,36047047800,"Census Tract 478, Kings County, New York",4455,631
1400000US36047048000,36047048000,"Census Tract 480, Kings County, New York",4028,470
1400000US36047048100,36047048100,"Census Tract 481, Kings County, New York",3050,303
1400000US36047048200,36047048200,"Census Tract 482, Kings County, New York",5300,535
1400000US36047048400,36047048400,"Census Tract 484, Kings County, New York",6107,622
1400000US36047048500,36047048500,"Census Tract 485, Kings County, New York",2802,250
1400000US36047048600,36047048600,"Census Tract 486, Kings County, New York",3355,309
1400000US36047048800,36047048800,"Census Tract 488, Kings County, New York",3929,375
1400000US36047048900,36047048900,"Census Tract 489, Kings County, New York",3595,365
1400000US36047049000,36047049000,"Census Tract 490, Kings County, New York",6290,782
1400000US36047049100,36047049100,"Census Tract 491, Kings County, New York",6670,667
1400000US36047049200,36047049200,"Census Tract 492, Kings County, New York",3108,411
1400000US36047049300,36047049300,"Census Tract 493, Kings County, New York",7797,618
1400000US36047049400,36047049400,"Census Tract 494, Kings County, New York",5930,438
1400000US36047049500,36047049500,"Census Tract 495, Kings County, New York",2920,310
1400000US36047049600,36047049600,"Census Tract 496, Kings County, New York",4452,391
1400000US36047049700,36047049700,"Census Tract 497, Kings County, New York",2786,269
1400000US36047049800,36047049800,"Census Tract 498, Kings County, New York",4624,373
1400000US36047049900,36047049900,"Census Tract 499, Kings County, New York",1860,172
1400000US36047050000,36047050000,"Census Tract 500, Kings County, New York",3964,322
1400000US36047050100,36047050100,"Census Tract 501, Kings County, New York",3157,306
1400000US36047050202,36047050202,"Census Tract 502.02, Kings County, New York",2246,191
1400000US36047050300,36047050300,"Census Tract 503, Kings County, New York",2486,247
1400000US36047050400,36047050400,"Census Tract 504, Kings County, New York",4626,379
1400000US36047050500,36047050500,"Census Tract 505, Kings County, New York",4062,333
1400000US36047050600,36047050600,"Census Tract 506, Kings County, New York",5986,678
1400000US36047050700,36047050700,"Census Tract 507, Kings County, New York",2667,319
1400000US36047050801,36047050801,"Census Tract 508.01, Kings County, New York",4112,412
1400000US36047050803,36047050803,"Census Tract 508.03, Kings County, New York",2260,299
1400000US36047050804,36047050804,"Census Tract 508.04, Kings County, New York",6297,731
1400000US36047050900,36047050900,"Census Tract 509, Kings County, New York",4743,449
1400000US36047051001,36047051001,"Census Tract 510.01, Kings County, New York",4361,445
1400000US36047051002,36047051002,"Census Tract 510.02, Kings County, New York",4595,395
1400000US36047051100,36047051100,"Census Tract 511, Kings County, New York",4317,393
1400000US36047051200,36047051200,"Census Tract 512, Kings County, New York",5907,576
1400000US36047051300,36047051300,"Census Tract 513, Kings County, New York",5058,597
1400000US36047051400,36047051400,"Census Tract 514, Kings County, New York",7947,726
1400000US36047051500,36047051500,"Census Tract 515, Kings County, New York",2024,201
1400000US36047051601,36047051601,"Census Tract 516.01, Kings County, New York",5506,566
1400000US36047051602,36047051602,"Census Tract 516.02, Kings County, New York",4235,484
1400000US36047051700,36047051700,"Census Tract 517, Kings County, New York",2343,217
1400000US36047051800,36047051800,"Census Tract 518, Kings County, New York",3307,362
1400000US36047051900,36047051900,"Census Tract 519, Kings County, New York",5159,437
1400000US36047052000,36047052000,"Census Tract 520, Kings County, New York",4684,337
1400000US36047052300,36047052300,"Census Tract 523, Kings County, New York",5511,621
1400000US36047052500,36047052500,"Census Tract 525, Kings County, New York",3423,514
1400000US36047052600,36047052600,"Census Tract 526, Kings County, New York",4737,603
1400000US36047052700,36047052700,"Census Tract 527, Kings County, New York",6776,752
1400000US36047052800,36047052800,"Census Tract 528, Kings County, New York",1868,188
1400000US36047052900,36047052900,"Census Tract 529, Kings County, New York",3995,458
1400000US36047053000,36047053000,"Census Tract 530, Kings County, New York",3736,490
1400000US36047053100,36047053100,"Census Tract 531, Kings County, New York",9068,859
1400000US36047053200,36047053200,"Census Tract 532, Kings County, New York",2659,200
1400000US36047053300,36047053300,"Census Tract 533, Kings County, New York",6907,729
1400000US36047053400,36047053400,"Census Tract 534, Kings County, New York",4400,555
1400000US36047053500,36047053500,"Census Tract 535, Kings County, New York",4053,521
1400000US36047053700,36047053700,"Census Tract 537, Kings County, New York",3612,338
1400000US36047053800,36047053800,"Census Tract 538, Kings County, New York",4414,478
1400000US36047053900,36047053900,"Census Tract 539, Kings County, New York",2564,178
1400000US36047054200,36047054200,"Census Tract 542, Kings County, New York",4789,650
1400000US36047054300,36047054300,"Census Tract 543, Kings County, New York",347,119
1400000US36047054400,36047054400,"Census Tract 544, Kings County, New York",3344,358
1400000US36047054500,36047054500,"Census Tract 545, Kings County, New York",8252,911
1400000US36047054600,36047054600,"Census Tract 546, Kings County, New York",4861,449
1400000US36047054700,36047054700,"Census Tract 547, Kings County, New York",4903,414
1400000US36047054800,36047054800,"Census Tract 548, Kings County, New York",2068,252
1400000US36047054900,36047054900,"Census Tract 549, Kings County, New York",3806,317
1400000US36047055000,36047055000,"Census Tract 550, Kings County, New York",3496,366
1400000US36047055100,36047055100,"Census Tract 551, Kings County, New York",5728,663
1400000US36047055200,36047055200,"Census Tract 552, Kings County, New York",3279,283
1400000US36047055300,36047055300,"Census Tract 553, Kings County, New York",2761,266
1400000US36047055400,36047055400,"Census Tract 554, Kings County, New York",4492,473
1400000US36047055500,36047055500,"Census Tract 555, Kings County, New York",6431,320
1400000US36047055600,36047055600,"Census Tract 556, Kings County, New York",3951,478
1400000US36047055700,36047055700,"Census Tract 557, Kings County, New York",2214,260
1400000US36047055800,36047055800,"Census Tract 558, Kings County, New York",2331,278
1400000US36047056000,36047056000,"Census Tract 560, Kings County, New York",3481,246
1400000US36047056100,36047056100,"Census Tract 561, Kings County, New York",3348,325
1400000US36047056200,36047056200,"Census Tract 562, Kings County, New York",1593,218
1400000US36047056300,36047056300,"Census Tract 563, Kings County, New York",5092,513
1400000US36047056400,36047056400,"Census Tract 564, Kings County, New York",2600,188
1400000US36047056500,36047056500,"Census Tract 565, Kings County, New York",3049,313
1400000US36047056600,36047056600,"Census Tract 566, Kings County, New York",2821,280
1400000US36047056800,36047056800,"Census Tract 568, Kings County, New York",1453,170
1400000US36047056900,36047056900,"Census Tract 569, Kings County, New York",1537,148
1400000US36047057000,36047057000,"Census Tract 570, Kings County, New York",3548,335
1400000US36047057100,36047057100,"Census Tract 571, Kings County, New York",3800,313
1400000US36047057200,36047057200,"Census Tract 572, Kings County, New York",5551,493
1400000US36047057300,36047057300,"Census Tract 573, Kings County, New York",2593,290
1400000US36047057400,36047057400,"Census Tract 574, Kings County, New York",3211,265
1400000US36047057500,36047057500,"Census Tract 575, Kings County, New York",3935,448
1400000US36047057600,36047057600,"Census Tract 576, Kings County, New York",3141,272
1400000US36047057800,36047057800,"Census Tract 578, Kings County, New York",3478,402
1400000US36047057900,36047057900,"Census Tract 579, Kings County, New York",1074,141
1400000US36047058000,36047058000,"Census Tract 580, Kings County, New York",4164,348
1400000US36047058200,36047058200,"Census Tract 582, Kings County, New York",2812,456
1400000US36047058400,36047058400,"Census Tract 584, Kings County, New York",3179,396
1400000US36047058600,36047058600,"Census Tract 586, Kings County, New York",3012,304
1400000US36047058800,36047058800,"Census Tract 588, Kings County, New York",3728,502
1400000US36047058900,36047058900,"Census Tract 589, Kings County, New York",1817,153
1400000US36047059000,36047059000,"Census Tract 590, Kings County, New York",1861,212
1400000US36047059100,36047059100,"Census Tract 591, Kings County, New York",3998,256
1400000US36047059200,36047059200,"Census Tract 592, Kings County, New York",4641,396
1400000US36047059300,36047059300,"Census Tract 593, Kings County, New York",2135,234
1400000US36047059401,36047059401,"Census Tract 594.01, Kings County, New York",8186,802
1400000US36047059402,36047059402,"Census Tract 594.02, Kings County, New York",5179,468
1400000US36047059600,36047059600,"Census Tract 596, Kings County, New York",2505,280
1400000US36047059800,36047059800,"Census Tract 598, Kings County, New York",3391,434
1400000US36047060000,36047060000,"Census Tract 600, Kings County, New York",6572,619
1400000US36047060600,36047060600,"Census Tract 606, Kings County, New York",2728,263
1400000US36047060800,36047060800,"Census Tract 608, Kings County, New York",3432,346
1400000US36047061002,36047061002,"Census Tract 610.02, Kings County, New York",4207,431
1400000US36047061003,36047061003,"Census Tract 610.03, Kings County, New York",2079,385
1400000US36047061004,36047061004,"Census Tract 610.04, Kings County, New York",6556,525
1400000US36047061200,36047061200,"Census Tract 612, Kings County, New York",990,139
1400000US36047061600,36047061600,"Census Tract 616, Kings County, New York",1513,255
1400000US36047062000,36047062000,"Census Tract 620, Kings County, New York",2112,305
1400000US36047062200,36047062200,"Census Tract 622, Kings County, New York",2956,387
1400000US36047062600,36047062600,"Census Tract 626, Kings County, New York",2817,303
1400000US36047062800,36047062800,"Census Tract 628, Kings County, New York",5099,418
1400000US36047063200,36047063200,"Census Tract 632, Kings County, New York",1588,264
1400000US36047063600,36047063600,"Census Tract 636, Kings County, New York",1453,135
1400000US36047063800,36047063800,"Census Tract 638, Kings County, New York",1882,195
1400000US36047064000,36047064000,"Census Tract 640, Kings County, New York",1832,224
1400000US36047064200,36047064200,"Census Tract 642, Kings County, New York",2327,259
1400000US36047064400,36047064400,"Census Tract 644, Kings County, New York",3030,316
1400000US36047064600,36047064600,"Census Tract 646, Kings County, New York",2402,209
1400000US36047064800,36047064800,"Census Tract 648, Kings County, New York",2240,265
1400000US36047065000,36047065000,"Census Tract 650, Kings County, New York",1622,228
1400000US36047065200,36047065200,"Census Tract 652, Kings County, New York",1053,169
1400000US36047065400,36047065400,"Census Tract 654, Kings County, New York",1571,146
1400000US36047065600,36047065600,"Census Tract 656, Kings County, New York",1788,193
1400000US36047065800,36047065800,"Census Tract 658, Kings County, New York",1992,232
1400000US36047066000,36047066000,"Census Tract 660, Kings County, New York",2295,218
1400000US36047066200,36047066200,"Census Tract 662, Kings County, New York",1670,164
1400000US36047066600,36047066600,"Census Tract 666, Kings County, New York",0,11
1400000US36047067000,36047067000,"Census Tract 670, Kings County, New York",2897,282
1400000US36047067200,36047067200,"Census Tract 672, Kings County, New York",1587,206
1400000US36047067400,36047067400,"Census Tract 674, Kings County, New York",2011,322
1400000US36047067600,36047067600,"Census Tract 676, Kings County, New York",1969,297
1400000US36047067800,36047067800,"Census Tract 678, Kings County, New York",2650,276
1400000US36047068000,36047068000,"Census Tract 680, Kings County, New York",2300,230
1400000US36047068200,36047068200,"Census Tract 682, Kings County, New York",3050,538
1400000US36047068600,36047068600,"Census Tract 686, Kings County, New York",1784,222
1400000US36047068800,36047068800,"Census Tract 688, Kings County, New York",1652,168
1400000US36047069000,36047069000,"Census Tract 690, Kings County, New York",2234,269
1400000US36047069200,36047069200,"Census Tract 692, Kings County, New York",3000,246
1400000US36047069601,36047069601,"Census Tract 696.01, Kings County, New York",3677,421
1400000US36047069602,36047069602,"Census Tract 696.02, Kings County, New York",6601,630
1400000US36047069800,36047069800,"Census Tract 698, Kings County, New York",1478,140
1400000US36047070000,36047070000,"Census Tract 700, Kings County, New York",1715,169
1400000US36047070201,36047070201,"Census Tract 702.01, Kings County, New York",5939,757
1400000US36047070202,36047070202,"Census Tract 702.02, Kings County, New York",24,20
1400000US36047070203,36047070203,"Census Tract 702.03, Kings County, New York",0,11
1400000US36047070600,36047070600,"Census Tract 706, Kings County, New York",2985,381
1400000US36047072000,36047072000,"Census Tract 720, Kings County, New York",2261,213
1400000US36047072200,36047072200,"Census Tract 722, Kings County, New York",3296,319
1400000US36047072400,36047072400,"Census Tract 724, Kings County, New York",1741,200
1400000US36047072600,36047072600,"Census Tract 726, Kings County, New York",2196,292
1400000US36047072800,36047072800,"Census Tract 728, Kings County, New York",4065,482
1400000US36047073000,36047073000,"Census Tract 730, Kings County, New York",2431,247
1400000US36047073200,36047073200,"Census Tract 732, Kings County, New York",2644,332
1400000US36047073400,36047073400,"Census Tract 734, Kings County, New York",2145,255
1400000US36047073600,36047073600,"Census Tract 736, Kings County, New York",3569,489
1400000US36047073800,36047073800,"Census Tract 738, Kings County, New York",3988,623
1400000US36047074000,36047074000,"Census Tract 740, Kings County, New York",4122,559
1400000US36047074200,36047074200,"Census Tract 742, Kings County, New York",3326,310
1400000US36047074400,36047074400,"Census Tract 744, Kings County, New York",2797,273
1400000US36047074600,36047074600,"Census Tract 746, Kings County, New York",2600,263
1400000US36047074800,36047074800,"Census Tract 748, Kings County, New York",1741,317
1400000US36047075000,36047075000,"Census Tract 750, Kings County, New York",2823,276
1400000US36047075200,36047075200,"Census Tract 752, Kings County, New York",955,114
1400000US36047075400,36047075400,"Census Tract 754, Kings County, New York",1495,208
1400000US36047075600,36047075600,"Census Tract 756, Kings County, New York",2144,219
1400000US36047075800,36047075800,"Census Tract 758, Kings County, New York",1659,157
1400000US36047076000,36047076000,"Census Tract 760, Kings County, New York",3017,348
1400000US36047076200,36047076200,"Census Tract 762, Kings County, New York",5214,628
1400000US36047076400,36047076400,"Census Tract 764, Kings County, New York",3725,460
1400000US36047076600,36047076600,"Census Tract 766, Kings County, New York",2416,241
1400000US36047076800,36047076800,"Census Tract 768, Kings County, New York",3104,320
1400000US36047077000,36047077000,"Census Tract 770, Kings County, New York",3131,443
1400000US36047077200,36047077200,"Census Tract 772, Kings County, New York",3168,383
1400000US36047077400,36047077400,"Census Tract 774, Kings County, New York",3539,506
1400000US36047077600,36047077600,"Census Tract 776, Kings County, New York",3907,316
1400000US36047078000,36047078000,"Census Tract 780, Kings County, New York",2551,222
1400000US36047078200,36047078200,"Census Tract 782, Kings County, New York",5329,448
1400000US36047078400,36047078400,"Census Tract 784, Kings County, New York",2612,250
1400000US36047078600,36047078600,"Census Tract 786, Kings County, New York",4965,468
1400000US36047078800,36047078800,"Census Tract 788, Kings County, New York",3307,481
1400000US36047079000,36047079000,"Census Tract 790, Kings County, New York",5197,534
1400000US36047079200,36047079200,"Census Tract 792, Kings County, New York",3820,545
1400000US36047079400,36047079400,"Census Tract 794, Kings County, New York",1783,205
1400000US36047079601,36047079601,"Census Tract 796.01, Kings County, New York",4577,459
1400000US36047079602,36047079602,"Census Tract 796.02, Kings County, New York",4639,536
1400000US36047079801,36047079801,"Census Tract 798.01, Kings County, New York",3023,295
1400000US36047079802,36047079802,"Census Tract 798.02, Kings County, New York",5985,559
1400000US36047080000,36047080000,"Census Tract 800, Kings County, New York",3877,517
1400000US36047080200,36047080200,"Census Tract 802, Kings County, New York",4897,490
1400000US36047080400,36047080400,"Census Tract 804, Kings County, New York",3217,376
1400000US36047080600,36047080600,"Census Tract 806, Kings County, New York",3730,438
1400000US36047080800,36047080800,"Census Tract 808, Kings County, New York",1338,294
1400000US36047081000,36047081000,"Census Tract 810, Kings County, New York",2117,282
1400000US36047081400,36047081400,"Census Tract 814, Kings County, New York",2767,298
1400000US36047081600,36047081600,"Census Tract 816, Kings County, New York",2680,307
1400000US36047081800,36047081800,"Census Tract 818, Kings County, New York",4667,593
1400000US36047082000,36047082000,"Census Tract 820, Kings County, New York",4986,544
1400000US36047082200,36047082200,"Census Tract 822, Kings County, New York",7494,953
1400000US36047082400,36047082400,"Census Tract 824, Kings County, New York",4267,450
1400000US36047082600,36047082600,"Census Tract 826, Kings County, New York",5281,616
1400000US36047082800,36047082800,"Census Tract 828, Kings County, New York",4255,600
1400000US36047083000,36047083000,"Census Tract 830, Kings County, New York",6220,677
1400000US36047083200,36047083200,"Census Tract 832, Kings County, New York",2318,231
1400000US36047083400,36047083400,"Census Tract 834, Kings County, New York",1477,203
1400000US36047083600,36047083600,"Census Tract 836, Kings County, New York",2100,262
1400000US36047083800,36047083800,"Census Tract 838, Kings County, New York",2335,236
1400000US36047084000,36047084000,"Census Tract 840, Kings County, New York",2482,259
1400000US36047084600,36047084600,"Census Tract 846, Kings County, New York",1882,185
1400000US36047084800,36047084800,"Census Tract 848, Kings County, New York",1546,196
1400000US36047085000,36047085000,"Census Tract 850, Kings County, New York",1540,251
1400000US36047085200,36047085200,"Census Tract 852, Kings County, New York",9,13
1400000US36047085400,36047085400,"Census Tract 854, Kings County, New York",1987,271
1400000US36047085600,36047085600,"Census Tract 856, Kings County, New York",3478,453
1400000US36047085800,36047085800,"Census Tract 858, Kings County, New York",2587,306
1400000US36047086000,36047086000,"Census Tract 860, Kings County, New York",3293,392
1400000US36047086200,36047086200,"Census Tract 862, Kings County, New York",3368,330
1400000US36047086400,36047086400,"Census Tract 864, Kings County, New York",2149,315
1400000US36047086600,36047086600,"Census Tract 866, Kings County, New York",3225,469
1400000US36047086800,36047086800,"Census Tract 868, Kings County, New York",3526,474
1400000US36047087000,36047087000,"Census Tract 870, Kings County, New York",3275,430
1400000US36047087200,36047087200,"Census Tract 872, Kings County, New York",2738,324
1400000US36047087401,36047087401,"Census Tract 874.01, Kings County, New York",3505,406
1400000US36047087600,36047087600,"Census Tract 876, Kings County, New York",1555,170
1400000US36047087800,36047087800,"Census Tract 878, Kings County, New York",2698,337
1400000US36047088000,36047088000,"Census Tract 880, Kings County, New York",2766,343
1400000US36047088200,36047088200,"Census Tract 882, Kings County, New York",6409,785
1400000US36047088400,36047088400,"Census Tract 884, Kings County, New York",5151,639
1400000US36047088600,36047088600,"Census Tract 886, Kings County, New York",4393,402
1400000US36047088800,36047088800,"Census Tract 888, Kings County, New York",3931,450
1400000US36047089000,36047089000,"Census Tract 890, Kings County, New York",5892,783
1400000US36047089200,36047089200,"Census Tract 892, Kings County, New York",3460,484
1400000US36047089400,36047089400,"Census Tract 894, Kings County, New York",3449,454
1400000US36047089600,36047089600,"Census Tract 896, Kings County, New York",3327,485
1400000US36047089800,36047089800,"Census Tract 898, Kings County, New York",1688,334
1400000US36047090000,36047090000,"Census Tract 900, Kings County, New York",4830,461
1400000US36047090200,36047090200,"Census Tract 902, Kings County, New York",3290,604
1400000US36047090600,36047090600,"Census Tract 906, Kings County, New York",3857,437
1400000US36047090800,36047090800,"Census Tract 908, Kings County, New York",7094,1609
1400000US36047091000,36047091000,"Census Tract 910, Kings County, New York",4876,706
1400000US36047091200,36047091200,"Census Tract 912, Kings County, New York",6039,800
1400000US36047091600,36047091600,"Census Tract 916, Kings County, New York",4104,488
1400000US36047091800,36047091800,"Census Tract 918, Kings County, New York",2531,405
1400000US36047092000,36047092000,"Census Tract 920, Kings County, New York",3083,347
1400000US36047092200,36047092200,"Census Tract 922, Kings County, New York",2578,335
1400000US36047092400,36047092400,"Census Tract 924, Kings County, New York",2906,484
1400000US36047092800,36047092800,"Census Tract 928, Kings County, New York",3136,357
1400000US36047093000,36047093000,"Census Tract 930, Kings County, New York",2808,336
1400000US36047093200,36047093200,"Census Tract 932, Kings County, New York",1201,192
1400000US36047093400,36047093400,"Census Tract 934, Kings County, New York",2281,237
1400000US36047093600,36047093600,"Census Tract 936, Kings County, New York",1832,238
1400000US36047093800,36047093800,"Census Tract 938, Kings County, New York",2383,281
1400000US36047094401,36047094401,"Census Tract 944.01, Kings County, New York",4149,423
1400000US36047094402,36047094402,"Census Tract 944.02, Kings County, New York",3071,371
1400000US36047094600,36047094600,"Census Tract 946, Kings County, New York",1883,218
1400000US36047095000,36047095000,"Census Tract 950, Kings County, New York",3066,277
1400000US36047095400,36047095400,"Census Tract 954, Kings County, New York",4474,528
1400000US36047095600,36047095600,"Census Tract 956, Kings County, New York",4633,526
1400000US36047095800,36047095800,"Census Tract 958, Kings County, New York",3743,514
1400000US36047096000,36047096000,"Census Tract 960, Kings County, New York",0,11
1400000US36047096200,36047096200,"Census Tract 962, Kings County, New York",2051,251
1400000US36047096400,36047096400,"Census Tract 964, Kings County, New York",1715,255
1400000US36047096600,36047096600,"Census Tract 966, Kings County, New York",2558,351
1400000US36047096800,36047096800,"Census Tract 968, Kings County, New York",1512,207
1400000US36047097000,36047097000,"Census Tract 970, Kings County, New York",2498,424
1400000US36047097400,36047097400,"Census Tract 974, Kings County, New York",3065,365
1400000US36047098200,36047098200,"Census Tract 982, Kings County, New York",4535,363
1400000US36047098400,36047098400,"Census Tract 984, Kings County, New York",2207,279
1400000US36047098600,36047098600,"Census Tract 986, Kings County, New York",3145,283
1400000US36047098800,36047098800,"Census Tract 988, Kings County, New York",3343,459
1400000US36047099000,36047099000,"Census Tract 990, Kings County, New York",1724,270
1400000US36047099200,36047099200,"Census Tract 992, Kings County, New York",2348,299
1400000US36047099400,36047099400,"Census Tract 994, Kings County, New York",1886,231
1400000US36047099600,36047099600,"Census Tract 996, Kings County, New York",4240,543
1400000US36047099800,36047099800,"Census Tract 998, Kings County, New York",3539,576
1400000US36047100400,36047100400,"Census Tract 1004, Kings County, New York",2756,294
1400000US36047100600,36047100600,"Census Tract 1006, Kings County, New York",2441,341
1400000US36047100800,36047100800,"Census Tract 1008, Kings County, New York",2205,267
1400000US36047101000,36047101000,"Census Tract 1010, Kings County, New York",2196,315
1400000US36047101200,36047101200,"Census Tract 1012, Kings County, New York",2280,238
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",2280,233
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",1810,183
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",2058,261
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",2291,272
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",1993,263
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",2134,259
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",2617,264
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",1795,235
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",4046,566
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",5870,554
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",6679,675
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",1724,220
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",4068,495
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",2254,425
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",4675,557
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",4082,457
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",3365,300
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",3763,555
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",3418,613
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",3048,369
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",3587,502
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",3169,473
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",3388,475
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",3910,532
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",4000,696
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",1956,267
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",3163,361
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",1629,247
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",2837,399
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",2452,449
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",3308,315
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",2855,426
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",3075,442
1400000US36047115600,36047115600,"Census Tract 1156, Kings County, New York",4091,501
1400000US36047115800,36047115800,"Census Tract 1158, Kings County, New York",2938,397
1400000US36047116000,36047116000,"Census Tract 1160, Kings County, New York",2126,225
1400000US36047116200,36047116200,"Census Tract 1162, Kings County, New York",2276,326
1400000US36047116400,36047116400,"Census Tract 1164, Kings County, New York",3394,405
1400000US36047116600,36047116600,"Census Tract 1166, Kings County, New York",3012,272
1400000US36047116800,36047116800,"Census Tract 1168, Kings County, New York",1732,277
1400000US36047117000,36047117000,"Census Tract 1170, Kings County, New York",1930,302
1400000US36047117201,36047117201,"Census Tract 1172.01, Kings County, New York",2369,291
1400000US36047117202,36047117202,"Census Tract 1172.02, Kings County, New York",3104,432
1400000US36047117400,36047117400,"Census Tract 1174, Kings County, New York",4362,552
1400000US36047117601,36047117601,"Census Tract 1176.01, Kings County, New York",3037,282
1400000US36047117602,36047117602,"Census Tract 1176.02, Kings County, New York",2996,409
1400000US36047117800,36047117800,"Census Tract 1178, Kings County, New York",1892,321
1400000US36047118000,36047118000,"Census Tract 1180, Kings County, New York",0,11
1400000US36047118201,36047118201,"Census Tract 1182.01, Kings County, New York",2970,351
1400000US36047118202,36047118202,"Census Tract 1182.02, Kings County, New York",3279,355
1400000US36047118400,36047118400,"Census Tract 1184, Kings County, New York",5361,586
1400000US36047118600,36047118600,"Census Tract 1186, Kings County, New York",2694,392
1400000US36047118800,36047118800,"Census Tract 1188, Kings County, New York",4760,588
1400000US36047119000,36047119000,"Census Tract 1190, Kings County, New York",2709,300
1400000US36047119200,36047119200,"Census Tract 1192, Kings County, New York",3028,526
1400000US36047119400,36047119400,"Census Tract 1194, Kings County, New York",4248,532
1400000US36047119600,36047119600,"Census Tract 1196, Kings County, New York",4925,528
1400000US36047119800,36047119800,"Census Tract 1198, Kings County, New York",3376,487
1400000US36047120000,36047120000,"Census Tract 1200, Kings County, New York",2576,337
1400000US36047120200,36047120200,"Census Tract 1202, Kings County, New York",1924,304
1400000US36047120800,36047120800,"Census Tract 1208, Kings County, New York",9566,1135
1400000US36047121000,36047121000,"Census Tract 1210, Kings County, New York",4299,553
1400000US36047121400,36047121400,"Census Tract 1214, Kings County, New York",4851,441
1400000US36047122000,36047122000,"Census Tract 1220, Kings County, New York",6169,700
1400000US36047123700,36047123700,"Census Tract 1237, Kings County, New York",6300,743
1400000US36047150200,36047150200,"Census Tract 1502, Kings County, New York",2876,278
1400000US36047152200,36047152200,"Census Tract 1522, Kings County, New York",3877,302
1400000US36047990100,36047990100,"Census Tract 9901, Kings County, New York",0,11
